no,same,diff
60,0.2903242707252502,0.24516927
61,0.2385860681533813,0.2214431
62,0.3942633271217346,0.23837927
63,0.2844482660293579,0.2232486
64,0.2819501161575317,0.201524
65,0.1387200951576233,0.20579194
66,0.1888408064842224,0.23773015
67,0.2322325110435485,0.23255777
68,0.2605308294296264,0.22681296
69,0.344709038734436,0.20615894
70,0.4126372933387756,0.20177113
71,0.5803143382072449,0.23581296
72,0.9669251814484596,0.28265437
73,0.5183954238891602,0.19271606
74,0.3343129158020019,0.24656232
75,0.3972580432891845,0.20042397
76,0.32855224609375,0.20079564
77,0.3849272727966308,0.19823304
78,0.1977571249008178,0.17990182
79,0.3604421019554138,0.22254609
80,0.5243663489818573,0.24499847
81,0.3450649976730346,0.18117824
82,0.2203811407089233,0.23425536
83,0.2702202200889587,0.18036462
84,0.3000471591949463,0.24499847
85,0.3809881806373596,0.22069941
86,0.9137278199195862,0.2082927
87,0.3480750918388366,0.21633068
88,0.4026445150375366,0.23425452
89,0.3138969540596008,0.17421238
90,0.3538147807121277,0.20950283
91,0.2402780055999755,0.21852511
92,0.2823279500007629,0.32398662
93,0.51438769698143,0.22610842
94,0.3385702967643738,0.22371602
95,0.3930259346961975,0.25327823
96,0.1313686966896057,0.26007155
97,0.3451983332633972,0.22552122
98,0.4299456477165222,0.20195512
99,0.4177756905555725,0.2001877
100,0.2491360902786255,0.22665423
101,0.3353904485702514,0.20299326
102,0.2462550997734069,0.245342
103,0.4395948648452759,0.26638266
104,0.3035011291503906,0.27654707
105,0.1999006867408752,0.29029316
106,0.2924250960350036,0.22821733
107,0.9487295858561992,0.21015169
108,0.3320582509040832,0.27340463
109,0.426029622554779,0.2607469
110,0.6843043267726898,0.28997868
111,0.3333803415298462,0.21178818
112,0.2024625539779663,0.23680714
113,0.3166806101799011,0.1955927
114,0.2177799344062805,0.21824399
115,0.2531145811080932,0.20353706
116,0.3847553133964538,0.23664154
117,0.3569744229316711,0.23416333
118,0.2966720461845398,0.1934652
119,0.1491977572441101,0.252371
120,0.5444287061691284,0.19247764
121,0.4166698455810547,0.252371
122,0.400535523891449,0.62128717
123,0.3905278444290161,0.23335178
124,0.2460501790046692,0.19388181
125,0.1582533121109008,0.25356287
126,0.4018803238868713,0.22377025
127,0.2678226232528686,0.27704823
128,0.1509387493133545,0.2506637
129,0.3403616547584533,0.21659733
130,0.3386643528938293,0.25574687
131,0.2398373484611511,0.20824632
132,0.3439049124717712,0.20335203
133,0.2433612942695617,0.23825027
134,0.305599570274353,0.26546562
135,0.186353325843811,0.1912091
136,0.4192510843276977,0.19660883
137,1.0094243930652738,0.2240649
138,0.1922609210014343,0.22484705
139,0.3782842755317688,0.22866096
140,0.1327395439147949,0.28351828
141,0.2405354380607605,0.20009401
142,0.3860126733779907,0.21117352
143,0.1743978261947631,0.21885556
144,0.9589856751263142,0.1987985
145,0.4488528966903686,0.702316
146,0.3929886817932129,0.21336102
147,0.3303020596504211,0.21644418
148,0.4245325922966003,0.2022067
149,0.3633047938346863,0.18560058
150,0.1946215033531189,0.20174557
151,0.4358454942703247,0.22896363
152,0.2031211256980896,0.24563965
153,0.4003384709358215,0.20947087
154,0.1953629255294799,0.2147099
155,0.3614237308502197,0.24323964
156,0.2354029417037964,0.17231014
157,0.413994550704956,0.22071467
158,0.3484228849411011,0.24934618
159,0.1950708031654358,0.20903626
160,0.2205733060836792,0.25187662
161,0.2593030929565429,0.23199564
162,0.4501635432243347,0.23694485
163,0.2588106393814087,0.26930267
164,0.5183576941490173,0.23056832
165,0.3195037245750427,0.28161156
166,0.1680760979652404,0.24837409
167,0.4292329549789428,0.21614444
168,0.4047512412071228,0.1897958
169,0.2446398735046386,0.2341107
170,0.2893025279045105,0.25655475
171,0.2450133562088012,0.23928456
172,0.2206990718841552,0.18611696
173,0.4135247468948364,0.7133989
174,0.2569580078125,0.19623342
175,0.3061267733573913,0.24601215
176,0.2157663702964782,0.20909922
177,0.2070410847663879,0.27154303
178,0.2588842511177063,0.19246292
179,0.387159526348114,0.25554687
180,0.3142112493515014,0.2283127
181,0.2766576409339905,0.23041053
182,0.3730419278144836,0.21116652
183,0.2760747671127319,0.19798668
184,0.3906130790710449,0.2354039
185,0.1112741231918335,0.7095803
186,0.3653008937835693,0.20311297
187,0.3000001311302185,0.26475573
188,0.1618069410324096,0.22096844
189,0.1817308664321899,0.22827487
190,1.0817864313721657,0.20891733
191,0.4213742613792419,0.25364554
192,0.2645584344863891,0.20820044
193,0.2743407487869262,0.17885074
194,0.3993690013885498,0.26783448
195,0.2232603430747985,0.19189903
196,0.2887058854103088,0.20048808
197,0.4231752753257751,0.18768372
198,0.4345341920852661,0.21264523
199,0.3757666945457458,0.22363186
200,0.2877039909362793,0.21767515
201,0.3097321391105652,0.2258933
202,0.3506773710250854,0.23315398
203,0.305740475654602,0.23688515
204,0.2375314831733703,0.21663967
205,0.0669022798538208,0.23584893
206,0.2240357398986816,0.23543262
207,0.2981159687042236,0.19890507
208,0.4231384396553039,0.1905502
209,0.4316890239715576,0.26007155
210,0.3017977476119995,0.24322262
211,0.4065434336662292,0.22640668
212,0.3185113072395324,0.2351863
213,0.286495566368103,0.1807589
214,0.2603692412376404,0.18293396
215,0.3337367177009582,0.19960226
216,0.4009119868278503,0.22570837
217,0.2288433909416198,0.2524839
218,0.4092555046081543,0.22982244
219,0.150695264339447,0.21948947
220,0.380802571773529,0.22210751
221,0.1917605400085449,0.20742783
222,0.2337137460708618,0.2274974
223,0.5933859348297119,0.16438112
224,0.2017159461975097,0.23478699
225,0.2325572967529297,0.20862041
226,0.2377436161041259,0.17200573
227,0.5354256331920624,0.20586091
228,0.2717608213424682,0.21284865
229,0.4789868593215942,0.23897657
230,0.3134999871253967,0.20282988
231,0.1592923402786255,0.2329954
232,0.2767733931541443,0.20939456
233,0.2575289607048034,0.21477011
234,0.3245636820793152,0.22742073
235,0.2984705567359924,0.21425322
236,0.5227080285549164,0.21826777
237,0.3135876655578613,0.22932592
238,0.19302898645401,0.1769166
239,0.3219015002250671,0.2193932
240,0.2386188507080078,0.22744523
241,0.4904054403305053,0.22731754
242,0.3679763078689575,0.20497286
243,0.3037980198860168,0.18685406
244,0.3131518959999084,0.21432982
245,0.3432580828666687,0.19434151
246,0.3064072132110595,0.268355
247,0.3725598454475403,0.24004877
248,0.3326942920684814,0.2230376
249,0.3194843530654907,0.20597613
250,1.052523836493492,0.2349532
251,0.2072832584381103,0.32398662
252,0.3207654953002929,0.21169855
253,0.2072296142578125,0.2426908
254,0.211547315120697,0.27965647
255,0.1658446192741394,0.20583868
256,0.2484614849090576,0.31333047
257,0.2232230305671692,0.26139748
258,0.3154879808425903,0.21389002
259,0.2465173006057739,0.3058491
260,0.276919960975647,0.2380456
261,0.2307234406471252,0.19689234
262,0.2395344376564026,0.16111827
263,0.9159686416387558,0.23378311
264,0.2769163846969604,0.21967542
265,0.3189319968223572,0.24454518
266,0.2649385929107666,0.20947804
267,0.4038373231887817,0.9814572
268,0.25387042760849,0.24876514
269,0.3945629596710205,0.2955563
270,0.3792781829833984,0.27307925
271,0.3141922950744629,0.20195195
272,0.4291794896125793,0.24905485
273,0.2908727526664734,0.22357793
274,0.3511040806770324,0.21855156
275,0.1878780126571655,0.23180337
276,0.2356095910072326,0.23825027
277,0.366960346698761,0.2843729
278,0.3647278547286987,0.18938904
279,0.1610289216041565,0.17576851
280,0.8345113843679428,0.22724195
281,0.2094323635101318,0.16704227
282,0.4058404564857483,0.20661463
283,0.2561003565788269,0.17261042
284,0.2479557394981384,0.283876
285,0.3317704200744629,0.23931806
286,0.326603353023529,0.26343906
287,0.3518335223197937,0.20705673
288,0.3269147872924804,0.2293517
289,0.2894503474235534,0.27340463
290,0.2844729423522949,0.2922848
291,0.94041458517313,0.22862393
292,0.3360109329223633,0.23166008
293,0.3275763392448425,0.2248937
294,0.2436175942420959,0.3409375
295,0.992889876011759,0.24946843
296,0.4477816820144653,0.22914071
297,0.5202694237232208,0.2519464
298,0.2397994995117187,0.2235108
299,0.3058807849884033,0.29464403
300,0.3454844355583191,0.25356287
301,0.3687587380409241,0.20901452
302,0.3445050716400146,0.23744425
303,0.4009032249450683,0.21776658
304,0.3980415463447571,0.24928786
305,0.1811995506286621,0.27629182
306,0.2354602217674255,0.27965647
307,0.1846449375152588,0.24718621
308,0.171712577342987,0.23212653
309,0.3820641636848449,0.2001653
310,0.4405542016029358,0.18755302
311,0.2844441533088684,0.21829067
312,0.3060871958732605,0.20798971
313,0.2377762794494629,0.1945035
314,0.3078795075416565,0.22358155
315,0.2947047352790832,0.21952102
316,0.3302741646766662,0.2034808
317,0.1820310950279235,0.29359594
318,0.4647624492645263,0.26958433
319,0.3365740776062011,0.24587874
320,0.284831702709198,0.23416333
321,0.2430198192596435,0.26930267
322,0.2456129193305969,0.21157366
323,0.2362629175186157,0.25980195
324,0.3025676608085632,0.17347202
325,0.4329778552055359,0.19295008
326,0.3449894785881042,0.22089441
327,0.3200581669807434,0.22088708
328,0.2341484427452087,0.21574958
329,0.380314290523529,0.19269778
330,0.3737725615501404,0.1960261
331,0.5010221898555756,0.80939233
332,0.3849074244499206,0.21098633
333,1.029638672247529,0.21767515
334,0.059416651725769,0.20609525
335,0.5910487174987793,0.23888697
336,0.2865130305290222,0.19181718
337,0.3235373497009277,0.29709223
338,0.2854914665222168,0.30314013
339,0.2997074723243713,0.23452978
340,0.33041512966156,0.22816087
341,0.2931703329086303,0.27629182
342,0.3404712677001953,0.22390911
343,0.5495983362197876,0.21314758
344,0.3531846404075622,0.24450183
345,0.3029259443283081,0.24591346
346,0.3566308617591858,0.22630352
347,0.2503644824028015,0.21647666
348,0.2773483395576477,0.22444406
349,0.2675503492355346,0.24388754
350,0.2199490070343017,0.20756505
351,0.3200846314430237,0.24933465
352,0.1440946459770202,0.29286176
353,0.4743037819862366,0.20729472
354,0.2684842348098755,0.22916317
355,0.928671658039093,0.23688515
356,0.3504095077514648,0.21885556
357,0.3435336351394653,0.24000038
358,0.3350970149040222,0.19459307
359,0.2588279843330383,0.26038063
360,0.2017946243286132,0.23251489
361,0.3860308527946472,0.24004877
362,0.3078548312187195,0.22965203
363,0.3452444076538086,0.20570564
364,0.2927931547164917,0.18354765
365,0.2351574897766113,0.15917553
366,0.809819296002388,0.18702206
367,0.4449729919433594,0.24718621
368,0.1696826815605163,0.22801788
369,0.2220876812934875,0.20937595
370,0.3262189030647278,0.30278596
371,0.398961067199707,0.23164386
372,0.305757462978363,0.19741167
373,0.3737769722938537,0.23812607
374,0.2656671404838562,0.25364554
375,0.3457000255584717,0.17770466
376,0.3180069327354431,0.22988781
377,0.2734609246253967,0.21531677
378,0.2775056958198547,0.20235021
379,0.3329901099205017,0.21409175
380,0.2890809774398803,0.26638266
381,0.2309498786926269,0.22622193
382,0.2072832584381103,0.24281101
383,0.3541034460067749,0.24583478
384,0.917642243206501,0.20316216
385,0.9892303543165326,0.2329278
386,0.3288987278938293,0.18637621
387,0.4610801935195923,0.21187635
388,0.3539174795150757,0.18563376
389,0.3000670671463012,0.17374249
390,0.3859750032424927,0.18761487
391,0.3006905913352966,0.19534162
392,0.2243679165840149,0.23685174
393,0.2553656697273254,0.21494527
394,0.1854673027992248,0.2013431
395,0.4329457879066467,0.2519464
396,0.4168536067008972,0.24510793
397,0.422310471534729,0.17880826
398,0.4572560787200928,0.21091136
399,0.3065323233604431,0.24510793
400,0.3950516581535339,0.24135639
401,0.3925977945327759,0.28522944
402,0.2352600693702697,0.23378612
403,0.370928943157196,0.2114134
404,0.4232831597328186,0.20013246
405,0.2728884816169739,0.20953745
406,0.2465229630470276,0.23773015
407,0.2123697400093078,0.24406643
408,0.2560265064239502,0.20012134
409,0.2207231521606445,0.22997136
410,0.1474072337150573,0.25520283
411,0.20087331533432,0.19101706
412,0.3232548832893371,0.22166333
413,0.1757917404174804,0.24132511
414,0.4547901749610901,0.21004179
415,0.5032229125499725,0.26443514
416,0.3522980213165283,0.21857491
417,0.2597615122795105,0.22903848
418,0.4075952768325805,0.18333915
419,0.3690347671508789,0.1794132
420,0.329486072063446,0.21444438
421,0.2177618741989135,0.19549248
422,0.2088773846626281,0.23542562
423,0.274988055229187,0.2447635
424,0.2868630290031433,0.2955563
425,0.3919075131416321,0.17550993
426,0.264986515045166,0.25520283
427,0.2446376681327819,0.22529478
428,0.4717066287994385,0.20499097
429,0.3030627965927124,0.25404933
430,0.2515713572502136,0.33698922
431,0.3233011960983276,0.20777288
432,0.51915243268013,0.32429236
433,0.2450851202011108,0.16179219
434,0.0928019285202026,0.24146996
435,0.5059117674827576,0.21490493
436,0.4140522480010986,0.22007722
437,0.2296845912933349,0.2368171
438,0.3240538239479065,0.22210751
439,0.3913403749465942,0.24450183
440,0.2989885210990906,0.24195707
441,0.4191789031028747,0.2328438
442,0.3230887055397033,0.20236354
443,0.3508617281913757,0.25558746
444,0.4752437472343445,0.20167318
445,0.3133745789527893,0.20362443
446,0.4628896117210388,0.24523534
447,0.2645491361618042,0.22402267
448,0.9378781504929066,0.30213085
449,0.2521132826805115,0.22169492
450,0.2775676846504211,0.20670559
451,0.3926542401313782,0.24108854
452,0.3517071604728699,0.26047972
453,0.4230701327323913,0.23507439
454,0.3921735882759094,0.21826777
455,0.3053494691848755,0.20129895
456,0.2310000658035278,0.20422587
457,0.4957141876220703,0.21635993
458,0.5626715421676636,0.702316
459,0.4958831071853637,0.18025902
460,0.3612470030784607,0.30278596
461,0.4016076326370239,0.2231631
462,0.2748217582702636,0.21041043
463,0.2767491936683655,0.17552772
464,0.2518987655639648,0.20690633
465,0.2712838053703308,0.30600306
466,0.5208851397037506,0.35923085
467,0.3639430999755859,0.19696583
468,0.3700724840164184,0.20277825
469,0.3746101260185241,0.21056111
470,0.2612341642379761,0.20003602
471,0.3295720219612121,0.31501108
472,0.4664229154586792,0.2685466
473,0.2909103035926819,0.20749609
474,0.1946736574172973,0.26711285
475,0.2197861075401306,0.233018
476,0.269349455833435,0.1653982
477,0.2648537158966064,0.17096838
478,0.1981357336044311,0.2183762
479,0.4078403115272522,0.28281006
480,0.4134392738342285,0.28813627
481,0.369077205657959,0.21426027
482,0.3804752826690674,0.24076161
483,0.4033135771751404,0.2224562
484,0.3411070108413696,0.21908689
485,0.3178407549858093,0.2305998
486,0.3929281234741211,0.19524066
487,0.3245612978935241,0.18828069
488,0.238550066947937,0.24959008
489,0.1803271174430847,0.23212653
490,0.3128130435943603,0.21988732
491,0.3100133538246155,0.25299734
492,0.3470411896705627,0.19186471
493,0.3445577025413513,0.21681495
494,0.3741838932037353,0.24320969
495,0.4619035720825195,0.22358866
496,0.4988520741462707,0.23037922
497,0.3483631610870361,0.2042675
498,0.2040193676948547,0.26640415
499,0.3316251039505005,0.18382342
500,0.3369290232658386,0.28120163
501,0.229863166809082,0.23421577
502,0.588617593050003,0.20976688
503,0.307558000087738,0.22357322
504,0.3507814407348633,0.30606344
505,0.2706356048583984,0.17207977
506,0.3597908616065979,0.22959428
507,0.2250389456748962,0.20870608
508,0.3240990042686462,0.27254018
509,0.235472559928894,0.24512243
510,0.4233394265174866,0.22166333
511,0.9852965716272593,0.25388408
512,0.2114416360855102,0.2305998
513,0.3738479614257812,0.21321945
514,0.370872437953949,0.20025787
515,0.3373514413833618,0.22707476
516,0.2195646166801452,0.3094517
517,0.3766008019447326,0.17324936
518,0.2401022911071777,0.17262779
519,0.3465839624404907,0.26751545
520,0.25788015127182,0.23744288
521,0.2539457678794861,0.23538083
522,0.2209538221359253,0.19047664
523,0.2661283016204834,0.2500576
524,0.4089924693107605,0.2772489
525,0.2019782066345214,0.35923085
526,0.452779471874237,0.24531028
527,0.2321599721908569,0.22071467
528,0.4126900434494018,0.23018603
529,0.3751983642578125,0.21077219
530,0.1922666430473327,0.2534563
531,0.2801939249038696,0.18380986
532,0.3771519064903259,0.20596643
533,0.1888709068298339,0.2587278
534,0.1029263138771057,0.2426028
535,0.2934818267822265,0.2224562
536,0.4661181569099426,0.22360605
537,0.2698295712471008,0.22802357
538,0.385617733001709,0.2349532
539,0.1992719769477844,0.1803818
540,0.2107234597206115,0.233018
541,0.2098159790039062,0.24837409
542,0.3497317433357239,0.19584294
543,0.3524413108825683,0.25556996
544,0.2831503748893738,0.23888697
545,0.3971545100212097,0.21602666
546,0.2749261260032654,0.23470138
547,0.4149180054664612,0.24323851
548,1.0245685428380966,0.22076921
549,0.2002621293067932,0.17724212
550,0.1699749231338501,0.2922848
551,0.3751697540283203,0.20976688
552,0.2683500647544861,0.19699113
553,0.34900563955307,0.22132479
554,0.3310356736183166,0.26245275
555,0.2207685708999633,0.20776086
556,0.998077021096833,0.22394113
557,0.8685254901647568,0.20415561
558,0.4192720651626587,0.19424036
559,0.3584142327308655,0.23538765
560,0.2768831849098205,0.24294868
561,0.3020015954971313,0.23091686
562,0.3566426038742065,0.2294304
563,0.2749794721603393,0.22744523
564,0.9876512419432402,0.2173068
565,0.282107412815094,0.1887554
566,0.1993573307991027,0.20247446
567,0.3969289660453796,0.27733338
568,0.2733557820320129,0.2299735
569,0.2293141484260559,0.1749594
570,0.3095156550407409,0.2723205
571,0.265665590763092,0.18928014
572,0.3713077902793884,0.24818522
573,0.2756503820419311,0.17825697
574,0.3455934524536133,0.3337037
575,0.3651173114776611,0.27416453
576,0.301871657371521,0.30989608
577,0.3574190139770508,0.26401824
578,0.2548882365226745,0.19904177
579,0.2969619631767273,0.19838877
580,0.359549880027771,0.21974029
581,0.3943405151367187,0.23322496
582,0.3954951763153076,0.17754023
583,0.4538355469703674,0.22275311
584,1.0447197780013084,0.22456
585,0.3106491565704345,0.20529331
586,0.1824195384979248,0.34293538
587,0.3340842723846435,0.23773912
588,0.4124199151992798,0.22757557
589,0.3601990938186645,0.22891405
590,0.3717353343963623,0.27374431
591,0.2503991723060608,0.20245694
592,0.3663629293441772,0.2755771
593,0.4387714266777038,0.23370071
594,0.3527029156684875,0.16582252
595,0.3327459096908569,0.2579862
596,0.3122420907020569,0.2369796
597,0.2828749418258667,0.22936107
598,0.18702232837677,0.22862393
599,0.2842301726341247,0.21417408
600,0.2232829332351684,0.2153056
601,0.3906676173210144,0.2240649
602,0.3346084952354431,0.22792698
603,0.2429588437080383,0.26878345
604,0.3153777718544006,0.19014484
605,0.2328548431396484,0.24538358
606,0.4789968132972717,0.20877132
607,0.2701917290687561,0.27644008
608,0.364941656589508,0.21660699
609,0.3389246463775635,0.23020299
610,0.1909595131874084,0.22991304
611,0.3921751379966736,0.23336618
612,0.3219214081764221,0.20658763
613,0.3028202652931213,0.16865045
614,0.4400647282600403,0.25191945
615,0.3025460243225097,0.17104012
616,0.7376236021518707,0.18818238
617,0.233042299747467,0.1795019
618,0.3096622824668884,0.27704823
619,0.3595108389854431,0.20757663
620,0.3814016580581665,0.24320969
621,0.2442432045936584,0.20211159
622,0.3886847496032715,0.19526814
623,0.3243075013160705,0.24356166
624,0.3819471597671509,0.26751545
625,0.2269302010536193,0.21269701
626,0.2663542032241821,0.25549552
627,0.4312841892242431,0.24711083
628,0.4980260133743286,0.2823859
629,0.4438464045524597,0.3023754
630,0.2911854982376098,0.24580115
631,0.3814051747322082,0.2261882
632,0.1615270972251892,0.19783053
633,0.2860591411590576,0.21878453
634,0.2851611375808716,0.21768826
635,0.3289290070533752,0.2203503
636,0.963647659868002,0.2235108
637,0.3773908019065857,0.25862977
638,0.3258295059204101,0.22238714
639,0.2362309098243713,0.26435518
640,0.2684676647186279,0.2553879
641,0.2886343002319336,0.2005048
642,0.2755353450775146,0.23540817
643,0.2973108887672424,0.30989608
644,0.1946888566017151,0.19474208
645,0.2070179581642151,0.26582983
646,0.3323851823806762,0.283876
647,0.5326076447963715,0.23983362
648,0.098818302154541,0.20129758
649,0.1259031891822815,0.29286176
650,0.1728046536445617,0.22978736
651,1.0182329416275024,0.28351828
652,0.280072271823883,0.24076161
653,0.3461952805519104,0.21633068
654,0.3498919010162353,0.25132385
655,0.2849050164222717,0.22123523
656,0.4974277019500732,0.19769554
657,0.3158352971076965,0.25570878
658,0.295414388179779,0.2203503
659,0.1879569888114929,0.18016024
660,0.265326976776123,0.24769804
661,0.3208637833595276,0.21334973
662,0.1888320446014404,0.23507439
663,0.1827871203422546,0.26352102
664,0.266046941280365,0.24321869
665,0.3027843236923218,0.2605571
666,0.4183840155601501,0.20570564
667,0.3378448486328125,0.28553557
668,0.3378905653953552,0.2096022
669,0.2674509882926941,0.23309597
670,0.2207544445991516,0.26343906
671,0.4437072277069092,0.19798668
672,0.290393054485321,0.21531677
673,0.2343974709510803,0.24852216
674,0.2670342326164245,0.25554687
675,0.1720755100250244,0.25626874
676,0.3372235894203186,0.308906
677,0.3046082854270935,0.25697318
678,0.3103707432746887,0.20965062
679,0.4582781791687011,0.23228614
680,0.3883552551269531,0.24241102
681,0.4160706400871277,0.22834961
682,0.343007743358612,0.20500958
683,0.2780727744102478,0.18975474
684,0.1810731291770935,0.22377025
685,0.2868226170539856,0.22162619
686,0.2019904851913452,0.21353371
687,0.2635141611099243,0.15951873
688,0.2406443953514099,0.2551252
689,0.2651185393333435,0.27523568
690,0.405261754989624,0.20661463
691,0.3802803158760071,0.25362688
692,0.589279294013977,0.20834306
693,0.285948097705841,0.17750326
694,0.3484708070755005,0.2705499
695,0.1389527916908264,0.1914505
696,0.2752524614334106,0.22154446
697,0.3518688082695007,0.2675126
698,0.4799887537956238,0.21746
699,0.9570733793079852,0.24363405
700,0.3383966088294983,0.20573723
701,0.4397136569023132,0.22495486
702,0.2067018747329712,0.21851218
703,0.2638117671012878,0.21615392
704,0.3224961161613464,0.23803285
705,0.1727873682975769,0.21889228
706,0.2429559230804443,0.23370071
707,0.3493061661720276,0.28568244
708,0.1686256527900695,0.22719137
709,0.3183821439743042,0.2294568
710,0.2662926912307739,0.30600306
711,0.2230862975120544,0.21502791
712,0.3697531819343567,0.21952102
713,0.4811372756958008,0.17846973
714,0.2489524483680725,0.29285392
715,0.2956172823905945,0.21196724
716,0.2807250618934631,0.20639151
717,0.4164958596229553,0.25055277
718,0.5693009197711945,0.20177113
719,0.4315896034240722,0.23160265
720,0.3603742122650146,0.18148947
721,0.2204115390777588,0.20524967
722,0.3230576515197754,0.2173685
723,0.3669532537460327,0.24330433
724,0.3378557562828064,0.25480664
725,0.370495080947876,0.23099265
726,0.9743985384702682,0.1934652
727,0.3477103114128113,0.21016903
728,0.2877475619316101,0.1758972
729,0.2319592833518982,0.201737
730,0.2423145174980163,0.22749972
731,0.2485459446907043,0.21494527
732,0.3077975511550903,0.22881551
733,0.3261911273002624,0.20047897
734,0.1506603360176086,0.2096022
735,0.3599435091018677,0.23415712
736,0.4365398287773132,0.24212648
737,0.2101368904113769,0.2190571
738,0.1837998628616333,0.21502946
739,0.2591841220855713,0.17195734
740,0.3619970083236694,0.25186405
741,0.2258917093276977,0.22025236
742,0.3182841539382934,0.25060788
743,0.3044397234916687,0.30314013
744,0.1733558177947998,0.24917707
745,0.8585170805454254,0.27733338
746,0.2132206559181213,0.20716333
747,0.4417018890380859,0.25179836
748,0.370449960231781,0.98326343
749,0.2788569331169128,0.25766265
750,0.2847093343734741,0.2822761
751,0.2626387476921081,0.2194287
752,0.4995024800300598,0.22506948
753,0.3016211986541748,0.18589844
754,0.5588192045688629,0.20131022
755,0.2989571690559387,0.26640415
756,0.3386906385421753,0.1777936
757,0.490566611289978,0.18653758
758,0.3792280554771423,0.2579862
759,0.3103902339935303,0.20314637
760,0.9660166762769222,0.2791095
761,0.4206679463386535,0.24793707
762,0.3753748536109924,0.28333265
763,0.0945509672164917,0.24591346
764,0.2939279675483703,0.29709223
765,0.4771342873573303,0.201737
766,1.0053424132056534,0.2367628
767,0.1168007254600524,0.21298695
768,0.3566039204597473,0.21407796
769,0.3908488154411316,0.19625981
770,0.2823877930641174,0.2038311
771,0.2441676259040832,0.21739118
772,0.2906553149223327,0.21835044
773,0.3019818663597107,0.20214617
774,0.3697171211242676,0.2232189
775,0.1420742273330688,0.21761687
776,1.031111938878894,0.24531028
777,0.4538614153861999,0.24064851
778,0.2057822942733764,0.22289282
779,0.0956401228904724,0.21776834
780,0.2588165402412414,0.22914071
781,0.1791179180145263,0.20716333
782,0.3611683249473572,0.19377613
783,0.2600105404853821,0.1751341
784,0.3115951418876648,0.22876957
785,0.2518960237503052,0.19643809
786,0.4041105508804321,0.19271114
787,0.2106044292449951,0.20826967
788,0.2724402546882629,0.22835305
789,0.3172042369842529,0.23638733
790,0.3463752269744873,0.2553879
791,0.264459490776062,0.21044233
792,0.3421905040740967,0.23675784
793,0.3523297905921936,0.24587874
794,0.2856131792068481,0.22533712
795,0.2783942818641662,0.2267438
796,0.2524871826171875,0.6651938
797,0.2998470067977905,0.2195561
798,0.2590788006782532,0.22358155
799,1.0725490152835846,0.26071283
800,1.0303445104509592,0.2170412
801,0.4730396270751953,0.1942564
802,0.1917862892150879,0.20760855
803,0.5247583389282227,0.24289806
804,0.3420547842979431,0.24793707
805,0.3133664727210998,0.25312117
806,0.2934742569923401,0.20328271
807,0.5388948917388916,0.21557751
808,0.3454013466835022,0.21605392
809,0.1525622010231018,0.24264807
810,0.3604477047920227,0.24741033
811,0.3081146478652954,0.21853827
812,0.2350031733512878,0.22932592
813,0.4985925555229187,0.27254018
814,0.1899421215057373,0.19001515
815,0.187360942363739,0.19156966
816,0.9445921517908572,0.23846146
817,0.313584566116333,0.21565568
818,0.3319618105888366,0.22974312
819,0.2812486886978149,0.24581034
820,0.2103462219238281,0.1858374
821,0.2417377829551696,0.261898
822,0.5348006188869476,0.23990752
823,0.2746480107307434,0.22072507
824,0.1579828858375549,0.25179836
825,0.548318088054657,0.2685466
826,0.2277665734291076,0.21291249
827,0.2500938773155212,0.21338609
